dil,url_stranky,nazev_videa,youtube_id,youtube_url
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-1-strana/,"Matýskova matematika, 1. díl, strana 1, cvičení 1",Qg73uFUF6So,https://www.youtube.com/watch?v=Qg73uFUF6So
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-2-strana/,"Matýskova matematika, 1. díl, strana 2, cvičení 1",qptHxdukNoU,https://www.youtube.com/watch?v=qptHxdukNoU
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-2-strana/,"Matýskova matematika, 1. díl, strana 2, cvičení 2",DOjjhSuIJPM,https://www.youtube.com/watch?v=DOjjhSuIJPM
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-2-strana/,"Matýskova matematika, 1. díl, strana 2, cvičení 3",ptKkhonfsiI,https://www.youtube.com/watch?v=ptKkhonfsiI
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-3-strana/,"Matýskova matematika, 1. díl, strana 3, cvičení 1",qky4nWkC6yw,https://www.youtube.com/watch?v=qky4nWkC6yw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-3-strana/,"Matýskova matematika, 1. díl, strana 3, cvičení 2",k7Bat45p5Oc,https://www.youtube.com/watch?v=k7Bat45p5Oc
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-4/,"Matýskova matematika, 1. díl, strana 4, cvičení 1",PxcgLdWx7xs,https://www.youtube.com/watch?v=PxcgLdWx7xs
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-4/,"Matýskova matematika, 1. díl, strana 4, cvičení 1",4edkb3NzH_4,https://www.youtube.com/watch?v=4edkb3NzH_4
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-5/,"Matýskova matematika, 1. díl, strana 5, cvičení 1",_eihjrLK50I,https://www.youtube.com/watch?v=_eihjrLK50I
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-5/,"Matýskova matematika, 1. díl, strana 5, cvičení 2",6YcEoWg8VEA,https://www.youtube.com/watch?v=6YcEoWg8VEA
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-5/,"Matýskova matematika, 1. díl, strana 5, cvičení 3",Z74cAOaVehE,https://www.youtube.com/watch?v=Z74cAOaVehE
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-6/,"Matýskova matematika, 1. díl, strana 6, cvičení 1",UjaOqVYYKfA,https://www.youtube.com/watch?v=UjaOqVYYKfA
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-6/,"Matýskova matematika, 1. díl, strana 6, cvičení 2",B5wJ6QXFaPE,https://www.youtube.com/watch?v=B5wJ6QXFaPE
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-6/,"Matýskova matematika, 1. díl, strana 6, cvičení 3",vznH7pjwcI8,https://www.youtube.com/watch?v=vznH7pjwcI8
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-7/,"Matýskova matematika, 1. díl, strana 7, cvičení 1",Vxgh6s4PDIY,https://www.youtube.com/watch?v=Vxgh6s4PDIY
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-7/,"Matýskova matematika, 1. díl, strana 7, cvičení 2",iLyBHJVbtvI,https://www.youtube.com/watch?v=iLyBHJVbtvI
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-8/,"Matýskova matematika, 1. díl, strana 8, cvičení 1",PpGeT68u-ak,https://www.youtube.com/watch?v=PpGeT68u-ak
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-8/,"Matýskova matematika, 1. díl, strana 8, cvičení 2",gBfXLr-_glk,https://www.youtube.com/watch?v=gBfXLr-_glk
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-8/,"Matýskova matematika, 1. díl, strana 8, cvičení 3",2IzkzcNPDXk,https://www.youtube.com/watch?v=2IzkzcNPDXk
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-9/,"Matýskova matematika, 1. díl, strana 9, cvičení 1",Vnpcr4nWRxA,https://www.youtube.com/watch?v=Vnpcr4nWRxA
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-9/,"Matýskova matematika, 1. díl, strana 9, cvičení 2",ZgkuyLTzotw,https://www.youtube.com/watch?v=ZgkuyLTzotw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-9/,"Matýskova matematika, 1. díl, strana 9, cvičení 3",_houPPbbMpM,https://www.youtube.com/watch?v=_houPPbbMpM
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-9/,"Matýskova matematika, 1. díl, strana 9, cvičení 4",LOlpeAxhM94,https://www.youtube.com/watch?v=LOlpeAxhM94
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-9/,"Matýskova matematika, 1. díl, strana 9, cvičení 5",UqWU5w0sYUo,https://www.youtube.com/watch?v=UqWU5w0sYUo
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-9/,"Matýskova matematika, 1. díl, strana 9, cvičení 6",C4VKIjliSLw,https://www.youtube.com/watch?v=C4VKIjliSLw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-10/,"Matýskova matematika, 1. díl, strana 10, cvičení 1",oCzhZM0uQtM,https://www.youtube.com/watch?v=oCzhZM0uQtM
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-10/,"Matýskova matematika, 1. díl, strana 10, cvičení 2",b8_Qa3ZM_60,https://www.youtube.com/watch?v=b8_Qa3ZM_60
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-10/,"Matýskova matematika, 1. díl, strana 10, cvičení 3",wD7yJeY27PE,https://www.youtube.com/watch?v=wD7yJeY27PE
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-11/,"Matýskova matematika, 1. díl, strana 11, cvičení 1",2wWu3S6QWb8,https://www.youtube.com/watch?v=2wWu3S6QWb8
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-11/,"Matýskova matematika, 1. díl, strana 11, cvičení 2",6lUet4KAcTA,https://www.youtube.com/watch?v=6lUet4KAcTA
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-11/,"Matýskova matematika, 1. díl, strana 11, cvičení 3",VaA1TznfO3g,https://www.youtube.com/watch?v=VaA1TznfO3g
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-11/,"Matýskova matematika, 1. díl, strana 11, cvičení 4",X1AUHjUneao,https://www.youtube.com/watch?v=X1AUHjUneao
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-11/,"Matýskova matematika, 1. díl, strana 11, cvičení 5",t5fnNum6LcQ,https://www.youtube.com/watch?v=t5fnNum6LcQ
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-12/,"Matýskova matematika, 1. díl, strana 12, cvičení 1, 2",EBaMuwvowYY,https://www.youtube.com/watch?v=EBaMuwvowYY
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-12/,"Matýskova matematika, 1. díl, strana 12, cvičení 3",bRXNSXqLlKw,https://www.youtube.com/watch?v=bRXNSXqLlKw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-12/,"Matýskova matematika, 1. díl, strana 12, cvičení 4",b_2r-NwQkq0,https://www.youtube.com/watch?v=b_2r-NwQkq0
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-12/,"Matýskova matematika, 1. díl, strana 12, cvičení 5",gN0jIhyRJIo,https://www.youtube.com/watch?v=gN0jIhyRJIo
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-13/,"Matýskova matematika, 1. díl, strana 13, cvičení 1",MYx_Sor7Ex0,https://www.youtube.com/watch?v=MYx_Sor7Ex0
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-13/,"Matýskova matematika, 1. díl, strana 13, cvičení 2",_tCCyFUSQhw,https://www.youtube.com/watch?v=_tCCyFUSQhw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-13/,"Matýskova matematika, 1. díl, strana 13, cvičení 3",eQ-rAj8e3h0,https://www.youtube.com/watch?v=eQ-rAj8e3h0
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-13/,"Matýskova matematika, 1. díl, strana 13, cvičení 4",hlcLM6IuRNU,https://www.youtube.com/watch?v=hlcLM6IuRNU
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-13/,"Matýskova matematika, 1. díl, strana 13, cvičení 5",ctcfbez8Zg4,https://www.youtube.com/watch?v=ctcfbez8Zg4
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-14/,"Matýskova matematika, 1. díl, strana 14, cvičení 1, 2",T4MKbhUWiJQ,https://www.youtube.com/watch?v=T4MKbhUWiJQ
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-14/,"Matýskova matematika, 1. díl, strana 14, cvičení 3",m2A8g8SjtI4,https://www.youtube.com/watch?v=m2A8g8SjtI4
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-14/,"Matýskova matematika, 1. díl, strana 14, cvičení 4",d0WIEedQexg,https://www.youtube.com/watch?v=d0WIEedQexg
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-14/,"Matýskova matematika, 1. díl, strana 14, cvičení 5",0EyTNNJZc_Q,https://www.youtube.com/watch?v=0EyTNNJZc_Q
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-15/,"Matýskova matematika, 1. díl, strana 15, cvičení 1",kUdpVN2F0S0,https://www.youtube.com/watch?v=kUdpVN2F0S0
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-15/,"Matýskova matematika, 1. díl, strana 15, cvičení 2",0rhF_PXdzO0,https://www.youtube.com/watch?v=0rhF_PXdzO0
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-15/,"Matýskova matematika, 1. díl, strana 15, cvičení 3",NVwYHlYjTOs,https://www.youtube.com/watch?v=NVwYHlYjTOs
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-16/,"Matýskova matematika, 1. díl, strana 16, cvičení 1",-AAfsuJqwTM,https://www.youtube.com/watch?v=-AAfsuJqwTM
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-16/,"Matýskova matematika, 1. díl, strana 16, cvičení 2",DP0m3TN3hGI,https://www.youtube.com/watch?v=DP0m3TN3hGI
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-16/,"Matýskova matematika, 1. díl, strana 16, cvičení 3",aEU3ZvVnzaw,https://www.youtube.com/watch?v=aEU3ZvVnzaw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-17/,"Matýskova matematika, 1. díl, strana 17, cvičení 1",u3tk-W9Ezd0,https://www.youtube.com/watch?v=u3tk-W9Ezd0
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-17/,"Matýskova matematika, 1. díl, strana 17, cvičení 2",XPHZJc9spac,https://www.youtube.com/watch?v=XPHZJc9spac
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-17/,"Matýskova matematika, 1. díl, strana 17, cvičení 3",dv2L5VvNdsg,https://www.youtube.com/watch?v=dv2L5VvNdsg
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-17/,"Matýskova matematika, 1. díl, strana 17, cvičení 4",CjOhe1sxhIM,https://www.youtube.com/watch?v=CjOhe1sxhIM
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-17/,"Matýskova matematika, 1. díl, strana 17, cvičení 5",LBXvVF_x-54,https://www.youtube.com/watch?v=LBXvVF_x-54
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-18/,"Matýskova matematika, 1. díl, strana 18, cvičení 1",OerUce2ph6w,https://www.youtube.com/watch?v=OerUce2ph6w
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-18/,"Matýskova matematika, 1. díl, strana 18, cvičení 2",Ov87yWjLjjE,https://www.youtube.com/watch?v=Ov87yWjLjjE
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-18/,"Matýskova matematika, 1. díl, strana 18, cvičení 3",zNgMGBdsmnQ,https://www.youtube.com/watch?v=zNgMGBdsmnQ
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-19/,"Matýskova matematika, 1. díl, strana 19, cvičení 1",H7Iis6ZQt8A,https://www.youtube.com/watch?v=H7Iis6ZQt8A
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-19/,"Matýskova matematika, 1. díl, strana 19, cvičení 2",tMSUCBvHbAo,https://www.youtube.com/watch?v=tMSUCBvHbAo
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-19/,"Matýskova matematika, 1. díl, strana 19, cvičení 3",f387GUsf9Mk,https://www.youtube.com/watch?v=f387GUsf9Mk
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-19/,"Matýskova matematika, 1. díl, strana 19, cvičení 4",f1RRyDwl-NU,https://www.youtube.com/watch?v=f1RRyDwl-NU
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-20/,"Matýskova matematika, 1. díl, strana 20, cvičení 1, 2",G64tmI4hIeA,https://www.youtube.com/watch?v=G64tmI4hIeA
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-20/,"Matýskova matematika, 1. díl, strana 20, cvičení 3",CSwjhsaN9uM,https://www.youtube.com/watch?v=CSwjhsaN9uM
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-20/,"Matýskova matematika, 1. díl, strana 20, cvičení 4",FnC5VtFJF5U,https://www.youtube.com/watch?v=FnC5VtFJF5U
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-20/,"Matýskova matematika, 1. díl, strana 20, cvičení 5",vdwP_L927Rs,https://www.youtube.com/watch?v=vdwP_L927Rs
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-21/,"Matýskova matematika, 1. díl, strana 21, cvičení 1",wHb5X8GVpAU,https://www.youtube.com/watch?v=wHb5X8GVpAU
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-21/,"Matýskova matematika, 1. díl, strana 21, cvičení 2",Ug7XryHqpnE,https://www.youtube.com/watch?v=Ug7XryHqpnE
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-21/,"Matýskova matematika, 1. díl, strana 21, cvičení 3",r8Svi3L88ig,https://www.youtube.com/watch?v=r8Svi3L88ig
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-21/,"Matýskova matematika, 1. díl, strana 21, cvičení 4",RAOuAqONeFI,https://www.youtube.com/watch?v=RAOuAqONeFI
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-21/,"Matýskova matematika, 1. díl, strana 21, cvičení 5",DLIpno5vWCw,https://www.youtube.com/watch?v=DLIpno5vWCw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-22/,"Matýskova matematika, 1. díl, strana 22, cvičení 1",nv57lDCiwEw,https://www.youtube.com/watch?v=nv57lDCiwEw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-22/,"Matýskova matematika, 1. díl, strana 22, cvičení 2",DIJXpn5CyWc,https://www.youtube.com/watch?v=DIJXpn5CyWc
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-22/,"Matýskova matematika, 1. díl, strana 22, cvičení 3",pLI4p_ELnbo,https://www.youtube.com/watch?v=pLI4p_ELnbo
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-23/,"Matýskova matematika, 1. díl, strana 23, cvičení 1",dnFzdFz4p3o,https://www.youtube.com/watch?v=dnFzdFz4p3o
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-23/,"Matýskova matematika, 1. díl, strana 23, cvičení 2",V7wz99-vX7U,https://www.youtube.com/watch?v=V7wz99-vX7U
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-24/,"Matýskova matematika, 1. díl, strana 24, cvičení 1",9cYr5HisC8Y,https://www.youtube.com/watch?v=9cYr5HisC8Y
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-24/,"Matýskova matematika, 1. díl, strana 24, cvičení 2",rVhTUH_4f00,https://www.youtube.com/watch?v=rVhTUH_4f00
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-24/,"Matýskova matematika, 1. díl, strana 24, cvičení 3",W9NdFGkEEZY,https://www.youtube.com/watch?v=W9NdFGkEEZY
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-25/,"Matýskova matematika, 1. díl, strana 25, cvičení 1",DgZ8wMCHwXE,https://www.youtube.com/watch?v=DgZ8wMCHwXE
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-25/,"Matýskova matematika, 1. díl, strana 25, cvičení 2",Uax_zGStMcs,https://www.youtube.com/watch?v=Uax_zGStMcs
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-25/,"Matýskova matematika, 1. díl, strana 25, cvičení 3",PSNRKBf0ZkE,https://www.youtube.com/watch?v=PSNRKBf0ZkE
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-25/,"Matýskova matematika, 1. díl, strana 25, cvičení 4",hssQx4Xelno,https://www.youtube.com/watch?v=hssQx4Xelno
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-25/,"Matýskova matematika, 1. díl, strana 25, cvičení 5",OOSizm8Z24Y,https://www.youtube.com/watch?v=OOSizm8Z24Y
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-26/,"Matýskova matematika, 1. díl, strana 26, cvičení 1",87RpoR8C530,https://www.youtube.com/watch?v=87RpoR8C530
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-26/,"Matýskova matematika, 1. díl, strana 26, cvičení 2",GAsd67MWhKs,https://www.youtube.com/watch?v=GAsd67MWhKs
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-26/,"Matýskova matematika, 1. díl, strana 26, cvičení 3",10l2NXa8YOw,https://www.youtube.com/watch?v=10l2NXa8YOw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-27/,"Matýskova matematika, 1. díl, strana 27, cvičení 1",9RHW58yMN00,https://www.youtube.com/watch?v=9RHW58yMN00
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-27/,"Matýskova matematika, 1. díl, strana 27, cvičení 2",Cpbz9Fy0zrc,https://www.youtube.com/watch?v=Cpbz9Fy0zrc
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-27/,"Matýskova matematika, 1. díl, strana 27, cvičení 3",bW8YuewtB_A,https://www.youtube.com/watch?v=bW8YuewtB_A
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-27/,"Matýskova matematika, 1. díl, strana 27, cvičení 4",97-5vrdfMAg,https://www.youtube.com/watch?v=97-5vrdfMAg
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-28/,"Matýskova matematika, 1. díl, strana 28, cvičení 1",SDQRz_kRbmk,https://www.youtube.com/watch?v=SDQRz_kRbmk
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-28/,"Matýskova matematika, 1. díl, strana 28, cvičení 2",drc9nH_xLhw,https://www.youtube.com/watch?v=drc9nH_xLhw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-28/,"Matýskova matematika, 1. díl, strana 28, cvičení 3",Iyee30uUMRc,https://www.youtube.com/watch?v=Iyee30uUMRc
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-28/,"Matýskova matematika, 1. díl, strana 28, cvičení 4",LKEK693mDcU,https://www.youtube.com/watch?v=LKEK693mDcU
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-28/,"Matýskova matematika, 1. díl, strana 28, cvičení 5",cLyZNLd1RCs,https://www.youtube.com/watch?v=cLyZNLd1RCs
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-29/,"Matýskova matematika, 1. díl, strana 29, cvičení 1, 2",4jD9b7BLkE8,https://www.youtube.com/watch?v=4jD9b7BLkE8
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-29/,"Matýskova matematika, 1. díl, strana 29, cvičení 3",M-VimpU_G7E,https://www.youtube.com/watch?v=M-VimpU_G7E
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-29/,"Matýskova matematika, 1. díl, strana 29, cvičení 4",p349EugP-qw,https://www.youtube.com/watch?v=p349EugP-qw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-30/,"Matýskova matematika, 1. díl, strana 30, cvičení 1",neTYSel_Rfw,https://www.youtube.com/watch?v=neTYSel_Rfw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-30/,"Matýskova matematika, 1. díl, strana 30, cvičení 2",y-6aX2gzBX4,https://www.youtube.com/watch?v=y-6aX2gzBX4
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-30/,"Matýskova matematika, 1. díl, strana 30, cvičení 3",uDinDAvAHGg,https://www.youtube.com/watch?v=uDinDAvAHGg
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-30/,"Matýskova matematika, 1. díl, strana 30, cvičení 4",WGuf7ijSnPI,https://www.youtube.com/watch?v=WGuf7ijSnPI
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-31/,"Matýskova matematika, 1. díl, strana 31, cvičení 1",3IqqAxbp-_c,https://www.youtube.com/watch?v=3IqqAxbp-_c
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-31/,"Matýskova matematika, 1. díl, strana 31, cvičení 2",imszREWoNAI,https://www.youtube.com/watch?v=imszREWoNAI
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-31/,"Matýskova matematika, 1. díl, strana 31, cvičení 3",npbXt2gnhKQ,https://www.youtube.com/watch?v=npbXt2gnhKQ
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-31/,"Matýskova matematika, 1. díl, strana 31, cvičení 4",gLeKEuFSNsU,https://www.youtube.com/watch?v=gLeKEuFSNsU
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-31/,"Matýskova matematika, 1. díl, strana 31, cvičení 5",Zq--KhxAujs,https://www.youtube.com/watch?v=Zq--KhxAujs
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-32/,"Matýskova matematika, 1. díl, strana 32, cvičení 1",MvM2NXP_62s,https://www.youtube.com/watch?v=MvM2NXP_62s
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-32/,"Matýskova matematika, 1. díl, strana 32, cvičení 2",cvd2FLyIjkw,https://www.youtube.com/watch?v=cvd2FLyIjkw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-32/,"Matýskova matematika, 1. díl, strana 32, cvičení 3",rxakNDUL0v4,https://www.youtube.com/watch?v=rxakNDUL0v4
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-32/,"Matýskova matematika, 1. díl, strana 32, cvičení 4 (+)",LHtUqxeodMg,https://www.youtube.com/watch?v=LHtUqxeodMg
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-32/,"Matýskova matematika, 1. díl, strana 32, cvičení 4 (–)",bI4imqKLero,https://www.youtube.com/watch?v=bI4imqKLero
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-33/,"Matýskova matematika, 1. díl, strana 33, cvičení 1",9x_BJWeTu2c,https://www.youtube.com/watch?v=9x_BJWeTu2c
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-33/,"Matýskova matematika, 1. díl, strana 33, cvičení 2",wNLWCjN5B-0,https://www.youtube.com/watch?v=wNLWCjN5B-0
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-34/,"Matýskova matematika, 1. díl, strana 34, cvičení 1",9723UZFFNqc,https://www.youtube.com/watch?v=9723UZFFNqc
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-34/,"Matýskova matematika, 1. díl, strana 34, cvičení 2",o8SQcCDnLN4,https://www.youtube.com/watch?v=o8SQcCDnLN4
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-34/,"Matýskova matematika, 1. díl, strana 34, cvičení 3",A5q1w48QNC0,https://www.youtube.com/watch?v=A5q1w48QNC0
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-35/,"Matýskova matematika, 1. díl, strana 35, cvičení 1",8lCghMqG2Pw,https://www.youtube.com/watch?v=8lCghMqG2Pw
1. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-1-dil-strana-35/,"Matýskova matematika, 1. díl, strana 35, cvičení 2",TPIO1aiJKsc,https://www.youtube.com/watch?v=TPIO1aiJKsc
